transaction_id,region,protocol_type,transaction_value_usd,fraud_detected,security_level_score,expected_profit_usd,latency_ms
2614,South Asia,Classical,145.2,0,71.13390943505571,53.82121824985044,84.5
1529,South Asia,Quantum,797.32,0,94.38673540596848,388.241959369434,96.26
3021,Europe,Classical,737.98,0,72.72780929565712,279.4280435200452,135.87
5478,Middle East,Classical,99.05,0,69.33842409777395,35.82560453442255,89.04
2972,North America,Quantum,403.49,0,92.01280335927392,191.6835801371672,120.255
7459,Europe,Classical,300.41,0,64.13191544314213,100.83549359137164,68.05
3648,East Asia,Classical,1327.0,0,55.0179597780354,384.94916312726485,120.06
2396,Europe,Classical,924.95,0,71.62783686989464,345.13508856404525,112.68
6039,North America,Quantum,135.78,0,89.98499412005948,63.12751250810838,170.27
5740,East Asia,Quantum,578.47,0,93.66897760110837,279.60051736456575,118.3
3125,South Asia,Quantum,2167.28,0,90.45450654558536,1012.7104147305812,116.79
2754,Europe,Classical,142.29,0,73.59177365994296,54.49121737036642,45.26
6832,North America,Classical,627.91,0,56.70004993396383,187.43129177017613,127.15
258,Middle East,Quantum,382.96,0,82.23479944827301,163.20759398355315,121.59
1388,North America,Quantum,104.2,0,87.69972570849342,47.25455709412507,117.48
5360,East Asia,Classical,187.26,0,77.89651964544899,150.37388017002604,88.04
5667,Middle East,Classical,569.02,0,66.28807860837892,197.13151244869889,79.61
3245,Middle East,Classical,96.09,0,67.38061443536112,33.814366205469256,143.5
3835,East Asia,Classical,874.92,0,65.81528535795425,301.0393473269067,131.78
3611,East Asia,Classical,374.68,0,63.37164747828547,124.34064438582,125.92
7357,North America,Classical,1428.74,1,77.26746571913071,216.22169485775413,118.32
612,South Asia,Classical,333.14,0,61.06857218407407,106.71902068701218,135.2
5413,South Asia,Quantum,246.53,1,89.6074228292503,52.52003975047538,175.22
3440,Latin America,Classical,2102.72,0,67.92109166619932,745.6359893417531,83.76
4644,North America,Classical,506.53,0,72.69212883505126,191.70167009409255,85.82
5184,Latin America,Classical,1015.78,0,75.80965479872775,400.2663557572584,101.59
2607,North America,Classical,1483.47,0,49.45845870418269,389.1027486694695,103.19
5045,Middle East,Classical,167.91,0,67.12557772628237,58.87392878010037,109.93
5679,Middle East,Classical,251.86,0,56.69834233535026,75.17812250290659,98.8
4423,East Asia,Classical,611.57,0,67.92549829818438,216.87953497110317,106.59
2180,East Asia,Classical,257.94,0,78.06907325470804,104.55478377659696,120.255
2645,North America,Classical,956.75,0,63.14487223563671,316.4205325572271,105.77
2301,South Asia,Quantum,460.49,0,91.3521995390097,217.2412218285929,93.14
6845,Latin America,Quantum,780.47,0,92.61583085660502,373.12643754327263,166.74
214,Europe,Classical,153.94,0,56.62756850916063,45.89533948150093,120.255
7499,North America,Quantum,2436.1,0,92.01031355665744,1157.273124276866,135.71
2685,Europe,Classical,198.03,0,64.18146599612372,66.5197285560619,197.21
5483,East Asia,Classical,1486.77,1,71.20770535176035,179.95645042918375,160.85
3723,Latin America,Quantum,182.07,0,82.72250126115848,78.03747902309563,133.14
5126,Middle East,Classical,352.84,0,64.78716253826063,119.5901121499994,150.91
1829,South Asia,Classical,617.49,0,64.19886605327846,207.47313899619465,50.74
2242,North America,Classical,172.5,0,64.84313011457343,58.514699723819575,90.71
1624,Latin America,Quantum,194.06,0,83.32642399053582,83.7625291980169,109.04
5486,North America,Quantum,3082.95,0,91.93747015943228,1463.437368140109,148.59
1515,North America,Classical,63.59,0,65.49274632252722,21.77726869324753,144.42
4781,North America,Classical,158.08,0,69.27515791451434,57.12628481563214,80.12
2348,Europe,Classical,2232.33,0,65.36473431042695,763.063236715977,37.79
1496,Middle East,Classical,191.87,0,69.85801263245196,69.89633441894279,90.25
2915,Europe,Quantum,657.37,0,87.20004839812809,296.47402907738734,156.78
207,North America,Classical,360.73,0,55.31048592957136,105.17170794687138,124.26
2492,North America,Classical,683.5,0,70.35071983968058,250.6760850521084,87.18
3733,East Asia,Classical,20.55,0,63.805956316781625,6.864312011549312,49.56
2098,Middle East,Classical,1834.26,1,70.79388765568648,218.22088185659737,82.87
4458,North America,Quantum,693.49,0,87.80210204866017,314.85174874862673,123.28
1745,Europe,Classical,309.6,0,59.11375734121688,96.15209636420374,82.25
6252,North America,Classical,827.22,0,62.77058459942835,272.0337149616956,126.1
1593,North America,Classical,467.54,0,60.817881315672544,149.1870611516477,91.31
1108,South Asia,Classical,400.22,0,68.77637751386725,143.63170904299977,146.32
5705,Latin America,Classical,664.36,0,65.42532329141255,227.29523890941425,88.87
5771,Middle East,Classical,234.03,0,58.72362042879173,72.22589444475065,77.61
6496,North America,Classical,887.1,0,60.52876991861925,281.7818589740357,82.38
4259,Europe,Quantum,193.46,0,91.11987491231282,91.0421550026802,98.54
5222,East Asia,Classical,234.44,0,62.11105426210348,76.3231778060377,216.28
6660,Europe,Classical,782.03,0,66.00449531816768,269.8179273683334,58.89
4549,Middle East,Quantum,207.43,0,88.59606658878451,94.99886046255786,148.57
1824,South Asia,Classical,698.43,0,71.90645337997951,261.5845711708954,191.78
6043,East Asia,Classical,131.14,0,66.17439279246437,45.35764935401889,112.88
1239,Latin America,Classical,428.15,0,58.40006560529018,131.44219044452495,123.6
6763,North America,Classical,139.55,0,68.6348178622857,49.983194163409856,95.21
4306,North America,Classical,142.18,0,67.57538642740568,50.1720422112427,133.88
2395,Latin America,Quantum,827.81,0,96.32759486035684,411.12188150676,116.72
6551,Europe,Quantum,84.93,0,91.2397839801262,40.0189242671606,135.77
4612,North America,Quantum,414.1,0,83.0506565354235,47.14715471575853,107.49
6476,Latin America,Classical,183.03,0,71.5033583643043,68.18174840709308,152.21
2044,North America,Classical,739.81,0,64.65106933422945,250.24468802078144,161.65
3993,South Asia,Classical,848.4,0,76.1256441690224,335.650982564993,180.11
5071,East Asia,Quantum,919.63,0,98.38965820802416,466.2048568892262,148.18
3232,Middle East,Quantum,62.34,0,82.4245761133479,26.62684037453054,114.25
140,North America,Classical,420.66,0,59.75246822031277,131.98726640778384,146.7
7496,North America,Quantum,361.07,0,81.1805411081318,151.97533988956576,102.62
531,South Asia,Classical,258.12,0,62.86389099146248,85.00393771358148,106.95
1104,Latin America,Classical,54.23,0,69.53927638375721,19.669024791455765,28.0
2841,Europe,Classical,441.71,0,71.37272864949209,164.25588985883576,101.07
3610,Latin America,Quantum,222.23,0,85.02644256622803,97.81058165746428,133.33
947,North America,Classical,758.34,0,56.39262205002986,225.19900502709825,141.15
6944,North America,Quantum,514.05,0,87.09623844751218,231.56985686971817,149.12
5783,East Asia,Classical,98.72,0,82.66062480692638,42.28208440469886,178.33
6492,Europe,Classical,3249.62,0,79.54427201568647,1341.1875861380754,95.26
5481,South Asia,Classical,240.49,0,56.51642395990542,71.56552399058828,126.2
2943,Europe,Quantum,49.29,0,80.07902224811731,20.474825033048518,105.64
5537,North America,Classical,611.73,0,77.01072459912227,244.72480279510532,132.79
2292,Europe,Classical,1705.66,0,61.350785707356735,548.8028057480506,157.21
3154,East Asia,Classical,653.33,0,81.65599966497888,276.5415213056033,101.37
3684,Europe,Classical,844.31,0,69.0412506102891,304.12574151386593,107.25
1649,South Asia,Classical,104.09,0,76.90624493437726,41.587205176096646,120.255
2515,Middle East,Classical,1506.86,0,71.03482885088643,557.8006110112335,143.15
5261,North America,Classical,382.76,0,75.08290170029866,149.43505727403158,190.4
4879,Europe,Classical,181.8,0,73.19286776115109,69.25931679488635,107.08
4457,Middle East,Quantum,866.97,0,77.12966805153464,347.35009155319494,142.95
3616,North America,Quantum,284.75,0,90.38694965327132,132.95966956884504,81.39
1687,Latin America,Quantum,84.52,0,89.71787942559442,39.1825758452562,165.71
5684,North America,Classical,1097.83,0,78.69277200701053,448.4238794622819,97.03
3358,Europe,Classical,169.01,0,72.4942948635337,63.79645387442915,65.75
4107,Latin America,Classical,280.43,0,74.53071407026208,108.709690733618,124.74
7050,East Asia,Quantum,1254.96,0,87.57799447810955,568.3587997512418,142.74
3528,South Asia,Classical,331.1,0,77.73399110303043,133.6551222710669,80.71
7202,North America,Classical,496.29,0,71.4459766156893,184.73396867300224,68.51
1012,North America,Quantum,414.1,0,86.5228343075116,105.29675771249516,108.39
4971,East Asia,Quantum,113.57,0,96.21617442937487,56.33990464972052,93.64
2579,Europe,Classical,219.64,0,62.555310482874376,71.99284197229264,77.37
4405,North America,Quantum,144.05,0,89.51012563763642,66.63041799050764,181.03
4167,Europe,Classical,612.8,0,63.75313559347886,204.5316074584192,131.47
7127,North America,Classical,218.77,0,70.54370869072962,80.44578575135459,50.93
1877,East Asia,Quantum,174.89,0,86.00664408578847,77.83185992081772,81.09
4398,North America,Quantum,686.88,0,83.16942861525894,295.9402856362453,108.39
7354,East Asia,Classical,1043.38,0,66.96780458051146,365.0150397160703,80.66
2931,East Asia,Classical,665.98,0,78.39427781287276,271.03480568908503,108.55
5472,Europe,Quantum,241.45,0,99.40528711819609,150.37388017002604,121.66
1810,North America,Classical,565.76,0,73.9294194496716,217.617941739231,110.12
3989,Europe,Quantum,507.86,0,88.94642559063743,233.47955850230565,124.51
585,Middle East,Quantum,1687.34,0,84.54660847482712,738.604471719574,81.18
6522,North America,Classical,1963.42,0,74.23859509904314,758.2590119468165,121.45
5456,North America,Quantum,666.94,0,89.9112980827416,309.83130571651844,130.76
7444,Middle East,Classical,423.65,0,67.02525843187128,148.33100367331133,79.01
5030,North America,Classical,735.57,0,77.97160136598366,297.801404083883,120.255
3748,Europe,Classical,730.3,1,59.27284891375658,44.81430780858216,80.79
7011,Europe,Quantum,74.57,0,92.93971877054574,35.77112414359798,129.88
6759,North America,Classical,1340.82,0,73.5207918124025,513.0030403895277,90.19
2321,Latin America,Classical,146.05,0,65.8819406672818,50.30103717228253,79.43
5334,Europe,Classical,386.2,0,56.72567502975716,115.33027848246108,158.42
5625,North America,Classical,389.81,1,71.96094777928094,48.65013526920752,211.45
998,North America,Classical,719.14,0,68.78888956332877,258.13131020286124,120.0
5389,East Asia,Quantum,3773.39,0,93.08015196802256,1812.7394231730832,110.75
630,Europe,Classical,256.64,0,69.87803817014388,93.51709857992864,117.51
4795,Europe,Classical,231.24,0,68.98136901608842,83.22485885640144,105.16
1026,East Asia,Classical,1959.59,0,74.17466669311612,756.153525525817,196.83
1573,South Asia,Classical,2859.36,0,66.50695932396361,82.81059133857025,376.47
7261,Europe,Classical,457.78,0,61.14273982244047,146.816317179584,102.69
7294,East Asia,Quantum,380.16,0,86.5360488446756,170.1901216439594,117.73
3287,Europe,Classical,302.43,0,74.74157947523643,117.55692940347878,138.95
6907,Europe,Classical,149.46,0,67.08789562502312,52.37668440057978,145.95
6098,South Asia,Classical,226.14,0,72.70054951140392,85.59461133254442,174.54
3335,Latin America,Classical,189.46,0,70.41862089898004,69.54945957760378,54.61
1579,Middle East,Quantum,181.9,0,88.96963877937142,83.6463864698383,131.51
3549,Europe,Classical,87.65,0,64.13551643258317,29.422140076579577,114.75
5436,South Asia,Quantum,1185.29,0,87.59909214284878,536.9309896299861,112.75
3362,Europe,Classical,754.28,0,60.26518189011981,238.5983069803979,109.17
4722,North America,Classical,172.66,0,57.55216388628124,52.2746830830266,59.7
3439,Latin America,Classical,531.97,0,64.77958997971778,180.2835424075524,136.99
1149,South Asia,Quantum,1132.09,0,81.23669502449378,476.8176003513959,108.88
6182,North America,Quantum,166.64,0,84.6679314466929,73.04492048138452,119.24
2919,East Asia,Classical,617.54,0,79.40111168900438,150.37388017002604,151.79
6933,East Asia,Classical,305.93,0,61.977095819696245,99.39221462059837,73.21
308,Europe,Quantum,562.36,0,80.04308793420952,233.50055465341035,150.92
1389,Latin America,Classical,244.49,0,63.10987320922797,80.81601450462074,104.93
95,South Asia,Classical,767.47,0,72.68629115120224,290.434789349066,141.41
7086,North America,Classical,47.29,0,63.4181235172422,15.70456530565192,90.54
1845,Latin America,Classical,2007.82,0,77.35583630949964,806.7002762946978,90.83
4072,Middle East,Classical,194.16,0,66.39294573599447,67.36667172050343,148.43
6180,Europe,Classical,315.23,0,80.64474176162173,131.8366597275801,71.85
274,Latin America,Classical,466.85,0,57.6283900572064,141.52181949103405,113.13
4393,Middle East,Classical,195.77,0,61.2066501952833,62.84867954365307,123.77
5306,East Asia,Quantum,2019.28,0,88.13749376866417,920.1605920859412,113.26
4775,Europe,Classical,617.7,0,77.03848721329096,247.19886775824915,134.61
1583,East Asia,Classical,2562.37,0,75.09326452029396,1000.519191044328,83.28
4253,Europe,Quantum,378.64,0,88.61758731182915,173.45041629875496,110.17
4489,South Asia,Quantum,471.98,0,88.91757230377046,216.9162788796679,119.46
3924,Europe,Classical,243.88,0,60.97182770588901,78.00724670456107,132.02
5681,Europe,Classical,511.57,0,62.92412251907585,168.62401678541818,78.17
607,North America,Classical,94.73,0,72.25304251988773,35.643603589544824,133.24
834,North America,Classical,702.58,0,81.69832922840102,297.53676074645,174.85
6208,Europe,Classical,114.05,1,62.85084728460585,9.038945664046484,153.08
3059,North America,Classical,692.06,0,71.54140771600393,257.9356331196884,177.71
6769,Latin America,Quantum,415.83,0,96.99793508658496,207.91070673527307,137.61
2473,Latin America,Quantum,1839.79,0,74.86705137743024,716.2951122684119,150.41
5395,Middle East,Classical,1306.62,1,63.38330627755641,107.03377824190376,122.25
6585,Middle East,Classical,1078.44,1,63.76924797625364,90.42313893755488,99.47
2728,Europe,Quantum,875.52,0,90.49304964119791,409.275174109308,124.45
7220,Latin America,Classical,329.18,0,69.49891030582253,119.32595647235333,70.61
359,Latin America,Classical,640.45,0,57.83109144047196,194.79636256525131,131.62
5982,North America,Classical,162.41,0,67.0998616115415,56.92459262165227,72.45
2599,Europe,Classical,274.5,0,62.86818179673664,90.40407951602104,134.45
7407,Middle East,Classical,196.56,0,63.9116909689122,65.76080988424691,155.38
3488,North America,Classical,146.71,0,69.88055566884508,53.46153161088132,141.41
4302,Latin America,Classical,1126.99,0,60.40716744648098,357.296218202548,70.9
693,East Asia,Classical,897.49,0,71.22862734522123,333.097253780313,78.76
1318,South Asia,Classical,408.92,0,65.54103883204995,140.13900799600933,136.7
2682,South Asia,Classical,237.57,1,78.41150794074049,37.3121597074086,153.76
3112,Europe,Quantum,402.66,0,89.9799287138438,187.1964904795817,84.93
3961,East Asia,Classical,110.72,0,77.18130585500022,44.38837092132812,132.3
5064,Europe,Quantum,945.67,0,88.74010592659347,433.7793298580082,82.68
4769,Middle East,Classical,283.94,0,69.1836669053954,102.47915190558986,100.68
985,South Asia,Quantum,1460.55,0,89.18741995901082,673.2216811056663,76.22
6480,North America,Classical,546.04,0,69.50347137900907,197.94897755897057,122.99
1962,Europe,Classical,250.15,1,68.79823721911087,27.26414520180293,119.81
229,Latin America,Quantum,346.71,0,90.52832151409666,162.13602176076228,115.19
6886,Latin America,Quantum,811.78,0,78.57872663519728,331.11989353960223,107.96
2655,South Asia,Quantum,186.24,0,89.95482051518681,86.55952886374196,164.82
1673,South Asia,Classical,449.92,0,72.40181501835237,169.6239230652855,68.96
572,South Asia,Classical,347.62,0,63.02669018915306,114.76099021776692,79.29
741,East Asia,Quantum,651.97,0,88.28664873968891,297.5807818940749,106.37
4414,Middle East,Quantum,445.77,0,86.97862494639489,200.54885821177223,111.11
1762,South Asia,Classical,592.83,0,81.58778032854215,250.73086906084825,34.27
1632,Europe,Quantum,413.53,0,87.84416448016819,187.8339366874197,78.21
1450,Middle East,Classical,109.67,0,75.10428077756613,42.8284823643784,77.54
723,North America,Classical,303.49,0,69.61163879616257,110.1845312912369,165.02
1077,Europe,Quantum,1528.69,0,84.79815127806067,671.0807793862929,65.18
4931,East Asia,Quantum,1073.79,0,85.91003883183416,477.353552986176,120.255
3837,Latin America,Classical,490.13,0,76.63486199218084,195.157174541138,122.45
395,Europe,Classical,666.75,0,77.04676246974132,266.85589438350013,120.255
3998,Europe,Classical,116.31,0,63.32852488276316,38.57335364557092,152.02
6274,East Asia,Quantum,564.25,0,88.76753152528957,258.8991483157232,170.45
6583,South Asia,Quantum,98.4,0,94.39378063434108,150.37388017002604,98.87
4543,North America,Quantum,130.77,0,84.13448820122741,56.97288511037255,73.96
7290,South Asia,Quantum,274.42,0,88.21239986358742,125.15253385282833,69.57
7100,Latin America,Quantum,114.06,0,82.79033665610824,48.92622899497854,128.38
4317,South Asia,Classical,179.71,0,66.31980507355286,62.28731084884093,59.07
6504,North America,Classical,500.8,0,72.7327720565415,189.63486122957997,125.6
7006,Europe,Classical,194.95,1,76.67600855968107,28.926689343549118,66.82
1186,Latin America,Classical,164.35,1,65.34201377597519,15.072549820407616,88.45
6472,South Asia,Classical,706.93,0,60.607654491207086,224.8307959473451,98.51
2966,Middle East,Classical,353.38,0,76.71506334168186,140.84854541841767,53.78
3931,Latin America,Classical,374.68,0,60.20670003860643,118.4114318523253,152.02
2875,South Asia,Quantum,292.71,0,98.6400846595325,148.75534590345876,114.01
7189,East Asia,Quantum,105.9,0,84.10554347344646,46.12238526918991,123.98
839,East Asia,Classical,290.04,0,62.75644561043267,95.35999742424949,36.94
6396,Europe,Quantum,901.05,0,85.29545498158222,397.79309855577327,128.15
5985,North America,Quantum,869.36,0,90.85402588951496,407.9646797365437,200.9
2402,North America,Classical,326.85,0,75.31680539821653,127.98923922203538,90.05
882,Middle East,Classical,414.1,0,59.75069868857029,38.12732452317531,166.88
5242,East Asia,Classical,489.55,0,73.11158600807887,186.30213465127508,173.98
1574,South Asia,Classical,1160.33,1,71.40244645572781,141.57445347987323,90.03
6198,South Asia,Classical,480.73,0,65.62964056744727,164.96163554994465,109.31
2046,South Asia,Classical,479.87,0,65.30130137706594,163.87872745906316,96.06
6936,East Asia,Classical,547.62,0,71.4202013562175,203.7699533334592,118.9
5350,Middle East,Classical,1788.37,0,72.24989792749693,672.8732997829884,133.95
3093,Europe,Classical,4585.4400000000005,0,74.78269981468723,148.61162626594145,437.94
4336,North America,Classical,378.62,0,53.94037453361056,107.79382302957816,116.67
4721,Europe,Classical,230.67,0,68.86365133717312,82.88394226972862,110.57
2775,East Asia,Quantum,1335.83,0,90.15256739764408,622.1799705339745,62.19
2128,North America,Quantum,2093.53,0,85.08521539339496,922.0452049126708,104.9
4209,North America,Classical,243.04,0,83.80359823271921,105.48373257240038,158.81
4668,South Asia,Quantum,279.22,0,91.12646220575114,131.40995388544917,117.58
3865,North America,Classical,816.77,0,65.89663711979723,281.3635315016839,50.31
1323,Latin America,Classical,239.56,0,64.79907393965175,81.20973076491487,122.2
7455,Latin America,Classical,1394.66,0,75.94593103574644,550.5136608915707,85.3
56,Latin America,Classical,298.85,0,69.90301403454905,108.93532872112492,154.46
400,South Asia,Quantum,1341.58,0,93.5152110759566,647.4143843764092,119.43
586,Europe,Quantum,211.0,0,92.53804378153797,100.79263618952255,109.86
6916,North America,Classical,161.5,0,69.32783696669702,58.40472835060785,163.52
1255,Middle East,Quantum,1019.03,0,88.23448018338058,464.8533617063516,115.82
3003,Europe,Quantum,1086.91,0,91.25923699459176,512.2565364089586,130.79
2336,Europe,Classical,304.5,0,69.0296270728661,109.66510721843864,95.09
4080,Europe,Quantum,414.1,0,90.33948598027489,91.04800159945914,76.26
6811,South Asia,Classical,600.93,0,57.89150877644276,182.95767184513872,198.33
2476,South Asia,Classical,204.16,0,69.62386230347607,74.13443863938838,177.52
1425,North America,Classical,250.36,0,71.76811184712605,93.5947224102324,76.96
1919,Europe,Classical,262.54,0,69.2654531269413,94.86286031973586,167.98
1088,North America,Quantum,5210.0,0,80.18837065403899,2167.057055537716,103.55
1657,East Asia,Quantum,1474.54,0,82.71598146056445,631.9582165143036,115.93
3719,East Asia,Classical,199.25,0,63.66202457055698,66.4120419784174,153.51
4878,Middle East,Quantum,693.27,0,90.5364568958872,324.2300973610586,153.28
5316,East Asia,Classical,3315.19,0,76.1012532853612,1311.178419395483,170.93
1264,East Asia,Quantum,2317.67,0,81.011492558389,973.5545797890072,126.1
4176,North America,Classical,417.96,0,61.6475009762287,135.10034754012273,107.63
3376,South Asia,Classical,797.88,0,76.67884051505862,317.8707663507749,129.78
6603,Europe,Classical,356.54,0,67.71082255824511,126.05618337458355,98.33
4233,Europe,Classical,336.31,0,70.57100619482964,123.71332546691578,81.52
6726,North America,Classical,400.39,0,72.3683971234098,150.88376262121028,107.26
1813,Europe,Quantum,1826.52,0,88.79521802361874,838.3290081225006,104.21
3941,South Asia,Classical,397.71,0,64.03581411097008,133.30406815036957,91.62
3587,East Asia,Quantum,273.02,0,94.295900146409,132.8186332898629,125.51
1147,South Asia,Classical,328.48,0,68.85957095875757,118.02215934266346,146.39
2451,Europe,Classical,696.49,0,65.25945285710976,237.71013160224192,59.92
2277,South Asia,Classical,996.59,0,67.27685088333452,350.18603410911174,127.4
5014,Middle East,Classical,193.41,0,70.95668730408207,71.51981445741256,108.46
1859,South Asia,Quantum,754.89,0,86.34794593658901,337.2393545403584,109.67
1446,North America,Quantum,342.58,0,87.54583711002314,155.09596438575863,111.97
4745,Europe,Classical,560.99,0,62.09224646560965,182.58049672371175,101.6
3900,South Asia,Classical,187.85,0,60.2555972040437,59.41281967389804,122.95
2807,South Asia,Quantum,334.4,0,85.75133602210744,148.39223382896364,121.54
539,East Asia,Classical,792.3,1,74.12517151395491,107.4563669525324,90.04
3539,Middle East,Quantum,109.66,0,91.2031312474433,51.65157686297316,95.95
2669,South Asia,Classical,858.6,0,79.29210250671218,353.2799960613154,86.44
5561,Europe,Quantum,517.87,0,89.25015482755825,238.867938402738,94.01
2279,Middle East,Classical,207.78,0,64.62806172941208,70.25879333068622,21.45
5256,East Asia,Quantum,367.13,0,92.27637631826528,174.89408018862366,144.38
3068,Latin America,Classical,93.76,0,68.72287953066056,33.623685923973675,83.03
6847,Europe,Classical,1208.03,0,72.6551863170511,456.9686736329362,179.19
321,East Asia,Classical,1059.98,0,72.92240738279058,402.3811668880518,86.35
6063,East Asia,Classical,53.76,0,58.90898805641134,150.37388017002604,147.19
3930,North America,Classical,186.05,1,53.06203225599498,5.639205506139327,109.41
3262,East Asia,Classical,779.77,0,63.515450038857054,259.33376238399785,25.13
4042,Europe,Classical,437.16,0,67.61028291787956,154.33995640190116,120.255
3832,South Asia,Classical,238.57,0,55.92143279275156,70.2844311068337,139.56
5875,Europe,Classical,342.38,0,77.64380821095332,138.054135276331,143.4
6560,Latin America,Quantum,137.07,0,85.96434250439472,60.97171213538692,107.51
1279,North America,Quantum,556.96,0,82.68464022316232,238.6145860934625,141.23
2489,East Asia,Classical,836.19,0,55.63429753606029,245.14706628339127,129.43
1209,Europe,Classical,2599.18,0,85.79423785800923,1153.961035778902,88.92
1408,South Asia,Classical,1606.17,0,58.146486320514654,491.0582596671052,181.49
1806,South Asia,Classical,80.93,0,66.73318014851294,28.217531347095765,108.06
653,East Asia,Classical,652.35,0,62.878786937150615,214.88013329225103,94.0
6483,Middle East,Classical,1040.82,0,74.68310781836821,404.27066139757,123.01
4733,South Asia,Classical,874.56,0,77.55010928824467,352.2295178956363,109.19
4777,North America,Quantum,414.1,0,78.08548116687565,101.0365638079854,158.75
6245,South Asia,Classical,1199.06,0,63.86515304281386,400.876652037582,112.51
2951,South Asia,Quantum,1200.48,0,93.81361459827188,581.1140402646672,114.67
5516,South Asia,Classical,1853.36,1,67.26569003956163,187.7980964586098,120.255
3363,Middle East,Classical,511.29,0,68.78101838536595,183.5045844512688,36.65
5351,South Asia,Classical,321.31,0,70.74004041495984,118.46706192865372,149.32
6559,South Asia,Classical,457.36,1,70.51697810177401,53.77862552313684,154.03
3626,Europe,Quantum,589.89,0,84.8499954716843,259.10916914395926,150.19
2592,South Asia,Classical,1125.53,0,84.0181209596002,489.707528418294,121.06
6408,Europe,Classical,1063.82,0,74.22122705081924,150.37388017002604,171.56
743,South Asia,Classical,89.59,0,75.71172274984974,35.258916205795195,144.35
1451,East Asia,Classical,305.42,1,68.8916644412709,33.430760768264804,148.14
557,North America,Classical,218.19,0,65.65026283467374,74.89400423948733,172.85
5,North America,Classical,245.8,0,54.79257111645258,71.02706990212023,112.99
5868,Europe,Quantum,230.93,0,92.61089630149522,110.39712141452144,108.55
6575,North America,Classical,101.79,0,69.56576576703877,36.93234648713438,96.56
6092,South Asia,Classical,477.01,0,57.774134104700536,144.94934854641602,82.12
5505,Europe,Classical,451.62,0,58.53694107257391,138.95656663597916,138.79
7252,Latin America,Classical,1111.36,0,56.771165894553896,332.13641464285706,-36.3
4667,North America,Quantum,163.38,0,94.03644155737612,79.26906910822053,170.05
1438,Middle East,Quantum,468.78,0,89.20894173089913,216.1285385230545,135.59
4975,Europe,Quantum,2770.75,0,85.68526399820583,1228.623476115144,174.67
599,North America,Classical,302.31,0,67.06625159557306,105.90864259928848,170.91
2012,North America,Classical,378.58,0,60.34926046086308,150.37388017002604,164.86
1131,South Asia,Quantum,414.1,0,81.48328706657205,97.62466236977733,104.33
1008,South Asia,Classical,1387.21,0,77.43761031097591,557.9192869974445,145.34
331,Europe,Classical,443.84,0,69.59003906285898,161.09181468829664,159.06
2541,Middle East,Quantum,232.31,0,83.6572278082809,100.65670296070869,136.32
5961,Europe,Quantum,521.52,0,85.35257221417355,230.38816730567893,143.3
4441,Latin America,Classical,539.37,0,75.77998169790833,212.45779364200408,136.55
6195,Middle East,Classical,391.21,0,54.00263980641236,111.5000135933329,111.25
4528,Latin America,Classical,64.12,0,68.19013124997383,22.82355607874161,182.68
552,South Asia,Classical,78.02,0,73.86578189384205,29.985341516787784,67.7
1307,Middle East,Classical,598.34,0,56.83002612764176,178.99348916606587,125.93
2249,East Asia,Classical,3091.19,0,82.4814560308206,1321.1971103395615,143.61
3300,South Asia,Classical,324.85,0,79.60956241726876,134.1785817562488,122.7
6452,North America,Quantum,375.07,0,87.81926009147243,170.31789941254283,86.76
6672,South Asia,Classical,478.79,0,70.86247823695261,176.8230797753527,98.78
2023,Latin America,Quantum,460.5,0,95.50109481968622,226.79877082232755,140.96
6175,East Asia,Quantum,538.97,0,93.9988488885174,261.3973479272212,140.37
3098,North America,Classical,844.61,0,66.45000755065584,293.29085438679715,153.35
1351,South Asia,Quantum,336.9,0,87.37500666947022,152.23669873472258,151.62
1369,North America,Classical,163.51,0,78.66517841971724,66.76536661703983,82.6
6651,North America,Classical,747.7,0,70.01661162719164,272.972602568256,88.32
96,East Asia,Quantum,532.8,0,83.68315989050969,230.92393794831776,86.98
949,Latin America,Classical,351.28,0,60.28293911477076,111.15015426118336,182.23
6748,North America,Quantum,520.68,0,91.05142042946524,244.85346794606977,103.51
5703,East Asia,Classical,559.73,1,63.41139752596716,45.92975768604799,116.26
4935,East Asia,Classical,228.87,0,73.1439163519062,150.37388017002604,-3.65
7463,Latin America,Quantum,851.59,0,93.73166862595949,411.8786084259042,110.59
449,Europe,Quantum,480.3,0,81.49176646640305,202.9069771690669,134.74
7129,Europe,Quantum,369.79,0,85.25146133418775,163.17253943384645,85.62
2757,East Asia,Classical,504.01,0,76.81969187042387,201.14961449806168,135.09
3473,Middle East,Classical,50.94,0,73.19343817793752,19.406468703920687,117.95
5393,South Asia,Classical,336.23,0,74.91444677601645,130.98587219750007,132.43
3659,Middle East,Quantum,592.88,0,77.10707902318906,237.4694250563417,133.08
5426,East Asia,Classical,414.1,0,77.77656262207346,143.70958256093087,102.71
951,Middle East,Quantum,151.92,0,78.68705673385368,62.04948829503525,164.11
3999,East Asia,Classical,414.1,0,65.90523420881634,671.292017970841,102.64
474,Latin America,Quantum,720.29,0,92.22622732968564,342.9524964164964,126.29
6464,Europe,Classical,414.1,0,60.42432604133705,615.7518981560187,124.02
3432,North America,Classical,1054.76,1,76.87355308564325,157.54714426306538,65.43
6617,North America,Classical,266.62,0,61.17401673346096,85.5503817073768,128.04
937,North America,Classical,237.92,0,58.29123587884342,72.91205420147215,150.75
2137,North America,Quantum,587.4,0,92.83269904618255,281.46063709863813,186.71
